ds,Food_yhat,Clothing & Footwear_yhat,Housing & Utilities_yhat,Household Durables & Services_yhat,Health Care_yhat,Transport_yhat,Communication_yhat,Recreation & Culture_yhat,Miscellaneous Goods & Services_yhat
1963-12-01,4.354380889194497,-4.101040759365837,0.584373400069861,7.589432802118931,-0.2617568822350391,8.772770778175113,1.0982732652816072,27.52105638938914,2.271154326363771
1964-01-01,-21.48746868461231,24.7645993636172,-2.102527533187833,-7.691218411459849,24.17604608744059,7.312885611819491,-1.951777878638402,-23.66193621125181,7.779800014433702
1964-02-01,27.039797448522695,-20.770016858996325,2.903799342160425,-14.8193324095634,12.46403284489654,-16.777271747783686,-0.8306075700436069,13.04552466519911,-5.265240096775113
1964-03-01,-3.9890426971571906,-6.424247923773878,-0.5683727857319857,8.450891632636072,-3.4695935485210683,28.038788931633107,-2.208348898640274,-8.15313540859686,0.24106412429221402
1964-04-01,3.8212858220035915,36.67707184792753,-1.817461810301331,-0.16972894525572566,-10.739989224696227,-6.3566255378298475,-0.0854791655472916,8.22161532100758,5.091570514496569
1964-05-01,0.13322230627648224,-3.1591137048006384,0.03899835502416648,20.21172179955426,2.7497179564652705,-11.224617862036308,3.9004929696364448,21.378643380062336,2.252462064629516
1964-06-01,5.604687395599826,-11.728334221288682,1.4041713430008291,2.3052714684494857,7.311944479027719,1.0348276170730382,0.5562822074354984,-3.923341052618501,2.248573772549388
1964-07-01,0.7352998518636689,-8.761690230508922,-1.104475678749535,-2.410039704908801,-9.225074067321192,17.626781738152044,-0.23309094693992594,-0.401443569060495,-6.245911980320011
1964-08-01,9.626170267835398,16.719901633449666,1.6846819833255942,0.8653300490896074,-2.8587009380392456,7.184987287233318,-2.059689720245229,-1.483391161678855,4.626201217784576
1964-09-01,-6.212427765965009,-7.81611080016757,-0.4249651333566712,-2.730587427417366,9.636297196570034,-4.842142962791661,-2.2763053459128093,1.73357898539523,1.167609458217555
1964-10-01,-1.9890384474582512,28.39744710490763,1.064172645007158,5.892135913181653,9.648208619284363,5.266606909492774,-5.232421636804014,2.75563928085858,5.851295319015746
1964-11-01,7.568061054069315,-16.757678693013574,1.4137832359974487,-2.1369134898985056,3.3519119145157585,-3.0882055316619126,10.201360466082166,13.148837240317954,-0.017430232317926772
1964-12-01,-5.836138772451214,8.746228477529664,1.7931771961530774,-4.014607630905693,3.4495107008155994,-3.7152017396560515,-1.8013409546168127,-4.47406897781291,0.2752528289244482
1965-01-01,27.520939793195616,-18.11173976073355,-4.200682919692677,11.2072170553152,-11.568932732918874,-13.621292750360436,-2.1145077306387225,6.16554144321365,-5.396527423000038
1965-02-01,-15.038037327868226,31.555443140336436,-0.19328207391999724,15.207151727417159,-8.693963270493407,20.22783744439896,-0.13950693220866775,-1.5521553182233065,8.984272042200743
1965-03-01,2.848735322280155,-12.619358811506324,2.6391058435757437,-17.03523917349849,25.697086626282108,6.1401165613359465,-3.935787101010323,-4.740674109947064,-1.6694491322497629
1965-04-01,2.655006685088067,12.73811291773004,-2.755215241662158,0.3815653687657414,-4.320639703751274,2.322345063512784,-0.5730111889404007,0.6679646507354965,1.4556866526559777
1965-05-01,1.0941305654684355,-0.3879904484751062,0.983568766071736,6.099009691364483,1.5680603156384556,-3.4859094221982696,1.2248045550998055,7.513394796592533,1.4022356003721603
1965-06-01,2.1013311921789724,-4.12416178495121,1.0200107192347783,1.7335189111464466,4.095984375697622,2.7146978835432964,-0.3552608483242878,0.7848813873863479,1.7152027362303073
1965-07-01,1.1879695588390928,-2.5423896567570496,-0.7520949550751342,0.3062250449552125,-1.8373132013179205,4.597894589194964,-0.2567074065392441,1.821276155607858,-1.1274936425283288
1965-08-01,3.2206735540864875,6.368860926301205,1.577630871971706,0.7943467656844452,0.5272303962922386,3.691855160054204,-1.2210112510894882,0.32562535164919104,2.30202399656426
1965-09-01,-0.732218240910796,-3.0641943698505294,0.1449385145628513,-0.012056617876076352,3.82129125689903,-0.15925685146908558,-0.6705110896434117,0.7508721509962694,0.7291047938155164
1965-10-01,1.2601209045934945,8.805974102249372,0.4887470040858221,2.3013707303556474,3.7319846386683126,3.0132094184094744,-1.9449520920613343,3.1966801952372217,2.677239291749137
1965-11-01,4.083470001083743,-5.387048209127186,1.032287704694134,-0.30422461176228016,1.5045339681774108,-2.1566658771572973,3.333958050534481,4.5417658982336455,0.3389428407280825
1965-12-01,-2.0807433850694315,3.9992583699755655,1.34062810539607,-0.2454683842930691,1.7687210260283317,-0.16913931893516876,-1.002580548829353,2.791556999552514,0.6786186584501727
1966-01-01,9.169706026513568,-4.7815985605236175,-3.4532443591622672,4.238437772344148,-2.1350166312858354,-5.49011829804464,-2.276897800421591,-2.4307374876029795,-1.2054525904555744
1966-02-01,-4.673523932757948,9.913570013357647,0.826799732375042,5.183192495213597,-1.252029670510815,5.664593210036414,-0.46275739475268696,1.4049019068741468,3.701979630944762
1966-03-01,2.1519025786666965,-0.8559828789595294,1.728963685084816,-1.9778671533988916,3.8932165740136275,-1.8015109514789498,0.10903426452231985,4.109040315141746,1.267392059667996
1966-04-01,1.868681839098265,-3.1624233575622434,-3.637214899444927,0.4832320549449414,0.9083514001687516,9.846107659168574,-1.2012560873585967,-3.737099275168147,-1.273260392780966
1966-05-01,1.6996190539764429,2.5041562468818728,1.9214529267266345,-3.378717450311422,0.7452885590339574,2.0164442471831348,-1.7422132735468436,-1.1065571896982083,0.7784366261930524
1966-06-01,-0.23212660111242467,2.652294172373516,0.6486731426686817,1.3957114811190134,1.882712227768038,3.5687844666936916,-1.364833982332236,4.565664478427131,1.3505582792370912
1966-07-01,1.5029352055072367,1.996839423504473,-0.40735202622964795,2.6403801530924786,3.7599571204568063,-3.4485076596277717,-0.2154729690572317,3.404740701754992,2.997615307509094
1966-08-01,-1.159584815221263,-0.7624012993798968,1.4742352765649316,0.744760112596456,2.62557389852583,1.226972093693312,-0.18143427906890214,1.5236674797409522,0.5213229400740329
1966-09-01,3.579582869519202,0.6576602163796741,0.6831869912696885,2.123564068551088,0.08852845467465416,3.593505731374528,1.2004728405139187,0.061622365353416524,0.3684245159045809
1966-10-01,3.4559951096442365,-5.396722979613763,-0.07335437844045198,-0.4412799372346449,-0.2876487206251082,1.3794782750202925,1.5995578602995109,3.428574571458512,0.2410899796751705
1966-11-01,1.7272356786003862,6.090786742324871,0.6691952603715504,1.2096295025306787,0.19974088599476678,-1.4045261360972017,-3.900920033998106,-1.1771347239595487,0.6783676303430775
1966-12-01,0.4396607938162723,0.3029574527838317,0.9240223222896332,2.596014719622282,0.6327291443660817,2.4637370572640713,0.05595166352478609,8.365614048175392,1.0485868894948938
1967-01-01,-2.7669225551263965,6.360429718027613,-2.702828333594593,-0.9425506482771944,5.424412738312509,0.005090242902453022,-2.4379292429970114,-8.238371890655976,2.122415404097421
1967-02-01,4.381265446670881,-4.23736626105117,1.787450414466642,-2.8140507928689713,3.484981403485103,-3.205063271263399,-0.7868365596019786,3.8638394473035387,-0.26070801392678583
1967-03-01,1.5812918332096435,9.627146022588287,0.8365968012754493,12.780886743259433,-9.015393569458578,-7.480081604703874,4.889058362856743,10.5516357239566,3.652518153814806
1967-04-01,1.2971136284029274,-14.526872674407171,-4.466393327303895,0.3244183033227769,5.300793136132547,16.445584341830347,-1.987831125869877,-6.6923347170402545,-3.4042459211971474
1967-05-01,2.0996402631199955,5.516446082124842,2.8523138778845483,-10.212731817213552,0.14126498931606954,6.07057268802986,-5.047059009257735,-6.9644556737250145,0.31719837739666706
1967-06-01,-1.9031132947427052,8.700554251940497,0.2895576920871284,1.237864093129107,0.29708495785334493,3.983643504310082,-2.4990213490249658,7.706975681419859,1.108443330387099
1967-07-01,1.7354354760965978,5.370234963389957,-0.07027983660411959,4.676667539857031,8.139283047784312,-8.947191229988984,-0.08962979348977919,4.586121938556258,6.377929658288439
1967-08-01,-4.3200189424849444,-6.002187296156637,1.374143666679044,0.7094940562548308,3.9919224235488127,-0.5637240283632587,1.116492484829121,2.357507798296312,-0.9030019619834774
1967-09-01,7.076149278637438,3.640575387372389,1.1909797774093562,3.832512687406126,-2.5497942355617855,6.681066649925202,3.397492155365757,-0.4604505770146648,0.06212442538673191
1967-10-01,5.004391208591126,-16.163387611273823,-0.6224634326196393,-2.606160551749585,-3.195219098059285,0.14198655020094308,5.438449358732806,3.5399076027928267,-1.6831706174605134
1967-11-01,0.011741194151857972,17.677304963595077,0.32394714099287575,2.486717306121115,-0.7436681347610137,-0.7742893173457802,-11.536783897726194,-5.239822456240181,1.005395382963435
1967-12-01,2.21095831100784,-2.6455437777972692,0.541950543349707,4.780137868346028,-0.12569992376731898,4.489128762323753,1.4669311438901873,12.776827311804528,1.3921812390987303
1968-01-01,-11.139164132681078,15.736576339125913,-1.9507157668224466,-4.974127297952213,11.593904535887582,3.8954994221836667,-2.5974604212792047,-12.421390784268146,4.810234591031517
1968-02-01,12.385095830425435,-14.227760279664468,2.6899609574615324,-9.310039935145054,6.6512057394696305,-9.231044510611554,-1.112714846304321,5.9693164585777625,-3.347724293276054
1968-03-01,-2.0653596138616828,-4.065039787395406,-0.5276137578240596,4.986631405017142,-1.9523977957439993,14.144687676857604,-2.9668314639455797,-3.979797117370861,0.15023162891173414
1968-04-01,1.939639460297507,22.63724558886829,-1.686436985208382,-0.1034569575268083,-5.950051125058905,-3.597051074511237,-0.1157356520871462,3.8387971729994814,3.1759543619113715
1968-05-01,0.06887031891826692,-2.17303876779927,0.03613860623200391,12.311726594189624,1.4457837360924037,-6.169902101220787,5.282722268152296,10.403333299952799,1.4310979645642794
1968-06-01,2.899248111353883,-7.986173383342765,1.3012421956896247,1.5030016018266483,3.8939890499529297,0.5381768693478641,0.743522187937771,-2.0989809901920573,1.4401962195360993
1968-07-01,0.39036377923800003,-5.723458356206611,-1.024554987645755,-1.5837283266125344,-5.0744545281529065,9.212345271975012,-0.3109684410595562,-0.2107693613300466,-4.032343879571798
1968-08-01,5.128001848002854,10.57007166203385,1.5615151061891808,0.5638667944024096,-1.5037341108094495,4.044433145320404,-2.7499944008031205,-0.7773348696829789,2.9177733128589742
1968-09-01,-3.451054411904874,-5.21605606027683,-0.3943737341529914,-1.784640548111604,4.999155137531814,-2.807917840324704,-3.060781773692698,0.901975516280119,0.7486429021377499
1968-10-01,-1.0733253237837221,18.43109286163209,0.9872640058547454,3.8138561984337467,5.226388264249899,2.9901394191985453,-7.092591433562087,1.4455666489796128,3.767310409543941
1968-11-01,4.046076524356648,-11.791696767410208,1.3126068410086593,-1.4108696054057006,1.8920144302140913,-1.7920979237071193,14.104891083452733,6.986757613232533,-0.011447693551994001
1968-12-01,-3.2257647705341537,5.807884480622028,1.66651236654256,-2.631073119413985,1.9750027849110725,-2.127493001410579,-2.405416408032466,-2.514265026593228,0.180767695210476
1969-01-01,14.801129697997476,-12.36099696154596,-3.9088229035802993,7.240563375582992,-6.7195200292985025,-7.673633750935554,-2.8410800107321452,3.3951567653551513,-3.5474216836019865
1969-02-01,-8.983759174956681,20.12295825494263,-0.17930676391142975,10.188173699253035,-4.787148011901939,10.661373165018963,-0.18884509426289553,-0.8776212358133522,5.792613599436441
1969-03-01,1.5886371029040387,-8.81328143055498,2.4479412035513306,-11.932766727084532,13.568968954078636,3.5160033567904176,-5.330354074461159,-2.662236114101033,-1.1088513654149623
1969-04-01,1.4989669025408086,8.524895775988833,-2.5604090024448705,0.2517915806595088,-2.5250882445107607,1.3635512460890873,-0.7874780511207116,0.36710152759556874,0.9613888910617334
1969-05-01,0.624761284327894,-0.26974070594588223,0.9121985581693826,4.029891698046825,0.8995320138692655,-2.066091341386088,1.6868633938398492,4.141605628664392,0.9306218961236216
1969-06-01,1.2054814382190593,-2.863820711941264,0.9466652490509,1.1681962900659613,2.365267069279611,1.5856689593827873,-0.48706016342596997,0.44665781165940405,1.14364785269268
1969-07-01,0.687541179031953,-1.742530574895538,-0.6985216234803263,0.20751429925348347,-1.0789131706071478,2.715502379655116,-0.35241021710523035,1.03993587521848,-0.7560285769353383
1969-08-01,1.873239193469406,4.329624411733617,1.464462213106569,0.5388216444390234,0.30722823912262565,2.220356842661928,-1.6778248503609685,0.18736763868070014,1.537819517803863
1969-09-01,-0.4315127010158533,-2.123790383501054,0.1346916196207413,-0.008199022033020581,2.2316312374600433,-0.0971591739595527,-0.9256483438705458,0.4326544583013542,0.4907291674138993
1969-10-01,0.7403749959527823,6.044770407408738,0.454240043232119,1.5649739330096395,2.2133662067249524,1.8371501649786428,-2.691943379004596,1.8477711930947378,1.806209333249029
1969-11-01,2.4115915594286235,-3.7941698054400645,0.9597347984346632,-0.20837822216348384,0.9055665989754251,-1.3301019322309824,4.6498430111202484,2.6600386003371366,0.2306254762740485
1969-12-01,-1.248893858365591,2.7700942758516165,1.2472996432594166,-0.1679717380582958,1.0708978854576265,-0.1034411759155397,-1.3807082936922221,1.6649381634078773,0.4622486886153189
1970-01-01,5.457435062223787,-3.3515962833060047,-3.2158068234388804,2.898072367608245,-1.3016021124458452,-3.355402382027981,-3.1476626714214855,-1.4658038917296032,-0.8228759718039809
1970-02-01,-2.879403771473347,6.845967888329983,0.7680617492240543,3.5902228709498107,-0.7568482356532282,3.385565592843577,-0.6454834962948395,0.8388993821598776,2.517327553707591
1970-03-01,1.3013164090241192,-0.6080833034357589,1.6070700308698886,-1.391069400333617,2.341695187898725,-1.1004468205618843,0.15236765815063819,2.4673748381274785,0.8717791027080504
1970-04-01,1.1395333403513128,-2.2409565060153636,-3.384843813580265,0.3378432194855879,0.5546388240231432,5.9718260240113406,-1.677943846531021,-2.2799861113312843,-0.8792505662726257
1970-05-01,1.0439098698333054,1.7577689279352822,1.783460340196845,-2.365594384079744,0.456673519208274,1.2677190163565941,-2.445364545879688,-0.6650386109130955,0.5354129778859807
1970-06-01,-0.14349788009749737,1.8754088044748212,0.602903707180488,0.9670611234547364,1.1569411776553749,2.260248971388452,-1.9294840231558843,2.731758786917664,0.9311668694503437
1970-07-01,0.9282719340978043,1.4227110135831134,-0.378782319777409,1.8372346198612794,2.3270999666977663,-2.2120209734915806,-0.3063708664598781,2.0735130645699367,2.0753480322476303
1970-08-01,-0.7202831223326781,-0.5462717544744806,1.370445793001508,0.5223074055367715,1.6477658979462857,0.7770807467668163,-0.25820806714614447,0.9400269760083355,0.3641901255209741
1970-09-01,2.2136409300099076,0.4701990656862413,0.6357392633490617,1.492571682419822,0.05609340437394396,2.2860426508927,1.709767189529111,0.03823774230656452,0.2577800232349022
1970-10-01,2.165774189294782,-3.865627020740501,-0.06829219841338352,-0.3120871067888104,-0.18231914335332028,0.8887855171528988,2.2667544384021308,2.127987684663541,0.16887249222466555
1970-11-01,1.0960790784191552,4.293294554826336,0.6229813043111672,0.8543792513918574,0.12646728473889818,-0.909325170070592,-5.4919795385659915,-0.7399075430422318,0.4755080559754873
1970-12-01,0.28074431159051433,0.21723015099654866,0.8606053946996333,1.8400624638633245,0.40090991928919173,1.5871129586052912,0.08009870196232309,5.2351829957651175,0.736500665849167
1971-01-01,-1.7696113978672305,4.564533271141624,-2.518912781595183,-0.6730417466255401,3.444953033479697,0.0033072454007890425,-3.4892229823027927,-5.308917454606197,1.495348764205195
1971-02-01,2.7736307380249223,-3.093154529283586,1.6626792047392869,-2.00396077233944,2.2556043631295375,-2.08252137673862,-1.1384064648197543,2.4128797478854,-0.1848168019401708
1971-03-01,1.016721395597985,6.944560820267574,0.7791540211436719,9.026371650129594,-5.905237397788634,-4.804537623583335,7.098714982491217,6.68261116048509,2.5873137847156307
1971-04-01,0.8386648100942634,-10.741842221270714,-4.1620915908291005,0.2370071293718001,3.3573451738850277,10.266290490292745,-2.8267013670026673,-4.392134122392453,-2.436485590685978
1971-05-01,1.363720199517789,3.9061389048427806,2.6495419142042578,-7.467524629130196,0.09115487752320928,4.001973011992215,-7.238888375128144,-4.460759579801991,0.2247731649066928
1971-06-01,-1.2450497077554254,6.256251162298196,0.2695041435820708,0.878270394464997,0.19179771998622497,2.6784175828689185,-3.668985025727598,4.806984742062278,0.786189652157683
1971-07-01,1.1277864509759044,3.9503703329456434,-0.0654257910570741,3.329945656624479,5.260234454013536,-6.0921478163767535,-0.13318986416711656,2.939598093918035,4.5381615906287305
1971-08-01,-2.8242672934746103,-4.475545592069041,1.2791703995496626,0.5117679119460886,2.6504535329819627,-0.37217040820436964,1.6598315283352518,1.5352782139079433,-0.6538311488547014
1971-09-01,4.554916186624964,2.671219880253584,1.1097054145869065,2.7698830818351112,-1.7150704984496365,4.402355576696902,5.023880229466222,-0.3022871793909975,0.04486922623602844
1971-10-01,3.299004764667205,-11.97162493152736,-0.580451930547863,-1.9030339139602157,-2.1309502676070893,0.0956011350497469,7.91731362129098,2.320273029908074,-1.2158761069692092
1971-11-01,0.00786784149300396,12.469464423358968,0.3019553531352638,1.8028004610077153,-0.4905726002506599,-0.5215800321290994,-16.409501994542683,-3.4754402237363724,0.7228343342586455
1971-12-01,1.4816321358491757,-1.9525618502848963,0.505270016446387,3.4887474466398274,-0.08270907831538432,3.0163030461403753,2.208137870925413,8.319635719003454,1.0037239799281477
1972-01-01,-7.518348553780113,11.344403548223548,-1.8193650688650655,-3.6756306254595654,7.625369786545631,2.6548465587931185,-3.8716019727372255,-8.421010370027332,3.465720397435606
1972-02-01,8.032006207178945,-11.006817941999339,2.505442951729555,-6.786911657083142,4.535836427254648,-6.367176988325548,-1.6744954831586631,3.8700871837572683,-2.4695223488934084
1972-03-01,-1.3934027013897425,-3.161948856167782,-0.4923226542335724,3.5367976086288397,-1.3583945191808489,9.457959434523957,-4.508108645647909,-2.632368952170015,0.09463021176515837
1972-04-01,1.2996676074256939,16.26886779431343,-1.5730483446641321,-0.07440510729336874,-4.114860684564045,-2.5081951827401077,-0.16807467217817473,2.503969035484567,2.2932592538630927
1972-05-01,0.046438463370965556,-1.830159195907276,0.033655773023348885,8.851867472039114,0.9807198830938862,-4.25416628838617,8.18943731638379,6.874249428941846,1.03464625190913
1972-06-01,1.9553707399180857,-6.2769983338048725,1.212358957130301,1.1149735379199768,2.653578486054333,0.3636379307706781,1.1303986443998577,-1.4327500878353159,1.0451271553325026
1972-07-01,0.26571449312030626,-4.472968668395925,-0.9554345989073411,-1.1793679170453022,-3.4997976317032635,6.235646582538864,-0.45695846959011005,-0.14289742485435336,-2.9941916491823584
1972-08-01,3.4948905341228444,7.637784211708292,1.4551178966586609,0.4181809523403084,-1.02018639555813,2.81429457055348,-4.123252681902813,-0.5266589350589452,2.1177936221377305
1972-09-01,-2.389113223819261,-4.147024530827341,-0.36790536506594257,-1.3254650258253224,3.3750341306780576,-1.977267697992504,-4.655840298647535,0.6095649657158866,0.5366092104690673
1972-10-01,-0.7349632184508041,13.688030191736726,0.9207101349713285,2.8193960785785825,3.583879218550426,2.08772017110192,-10.983397066816593,0.9797692662924922,2.7671744194992876
1972-11-01,2.7611205931314817,-9.405863736964903,1.2249322865240113,-1.0530742681217111,1.3179793697852318,-1.2623224140937699,22.831871639648305,4.757295409707679,-0.023043078727642264
1972-12-01,-2.2288501806907215,4.257778691575524,1.5565503983736555,-1.9567338005658304,1.3835839380939932,-1.4905262559103711,-3.605275705956864,-1.748402004594064,0.12074125410675425
1973-01-01,10.122599549665813,-9.74679000886647,-3.654904150935324,5.347782841946526,-4.734805850028397,-5.3413769195514345,-4.312473756100703,2.342563961100951,-2.661125357043374
1973-02-01,-6.405086625361342,14.94229906132148,-0.16723060290242436,7.660047020692165,-3.302914242010198,7.238179617442575,-0.280777293830069,-0.6117624043236078,4.267464646339509
1973-03-01,1.1014333634472437,-7.07769315981666,2.282591949540048,-9.182409933965454,9.218270809162401,2.4632650250755983,-8.233025796632049,-1.8507974166027188,-0.8446397758136595
1973-04-01,1.044271408098967,6.395694681092637,-2.39134983713769,0.18788876581948263,-1.7837894341924818,0.9650943145820259,-1.2442853777884442,0.2531003852411941,0.7048060795839082
1973-05-01,0.4372052243289756,-0.3754966897949655,0.8504734270830134,3.0090553463560235,0.6306570326148662,-1.4681340721515614,2.715330300092141,2.858703825017852,0.6841254504790026
1973-06-01,0.845166032019194,-2.4248091200465822,0.8831482699380921,0.8809176732729407,1.6627068499079374,1.119897726494659,-0.7609657877247328,0.31214644673052594,0.8456305676065772
1973-07-01,0.4837591009946591,-1.5341546460731694,-0.6520881882972659,0.15692865306771978,-0.7636828278879964,1.926697710275583,-0.5491582394762453,0.7277330665444093,-0.583720258283101
1973-08-01,1.3206981395667228,3.2110631193544474,1.366432368041988,0.40767937332072907,0.21677323901618828,1.587573026288163,-2.662787212425406,0.13152361620206582,1.1434262257731693
1973-09-01,-0.30589048271412644,-1.8503737957561284,0.12578443368039213,-0.006211710012104002,1.576009901282659,-0.06991235787658819,-1.4782748793138936,0.30387344732059496,0.35682893581593494
1973-10-01,0.5241751115806373,4.5987439769112335,0.42427218192676835,1.1856025634972038,1.5731999629706812,1.3213977999957007,-4.347122258213109,1.2994427725051434,1.3532398552153437
1973-11-01,1.711045221836039,-3.199956783920377,0.8966996661695346,-0.15845646322218906,0.6477084589941651,-0.9615818569744916,7.673141123767459,1.8807946959871695,0.16152090895239457
1973-12-01,-0.8922042866729658,2.034893724395035,1.1661101059449008,-0.12766642766260997,0.7679244224477381,-0.07451188653201368,-2.198935516014819,1.1862074397141191,0.3382802855901165
1974-01-01,2.855751129078282,-3.480244106268763,-3.045615783070963,1.414780178643244,-0.9834632352789817,-2.4935062093741034,-5.065536340743469,-1.0513767552585684,-0.8244514015838654
1974-02-01,-3.1018895345383313,4.660007478962439,0.679551319432419,1.9915077329372466,-0.5903748238912911,2.3366819058375548,-1.0458922892003677,0.5958712686256683,1.7176334589526685
1974-03-01,0.01939325108002969,-1.2108143407341665,1.4684191430527067,-1.7763526134588599,1.6326184258086955,-0.8635599292924104,0.267784221858204,1.7611736796037576,0.4920249167104939
1974-04-01,-0.18798162279350297,-2.6440645087303967,-3.2056753547147925,-0.5090819885198896,0.3524612996601993,4.216945509636242,-2.754349665516215,-1.642566359238964,-0.8725245465889532
1974-05-01,-0.2171240155473317,0.6582802031689589,1.6294195402082707,-2.6286753594608383,0.2842044186629945,0.8544188140223206,-4.0668486495884775,-0.47744951397636776,0.22199268537473602
1974-06-01,-1.145524893361996,0.7513316634342325,0.5265498897534358,-0.03095422059532032,0.78997072854505,1.585312923215219,-3.258363272532859,1.947006225310988,0.5232065028736311
1974-07-01,-0.30177769417574773,0.4185253126501377,-0.39098377671482565,0.7008260149707719,1.6444844778173522,-1.7062440306017994,-0.5087871464131883,1.488839540204068,1.4212595488461335
1974-08-01,-1.611568449846063,-1.2724590708474788,1.2460036127792404,-0.3702662692454251,1.1585384267869077,0.496845924462752,-0.42604529047945516,0.6777211754424272,0.09177343505600036
1974-09-01,0.6676364460789522,-0.41247876586271204,0.5590473149834011,0.4253298422979643,-0.004133976008285571,1.611659997854651,2.9742523840158417,0.02568606158259656,0.009398347037969634
1974-10-01,0.6975177857719456,-4.146119800418814,-0.0998337976463108,-1.0266083412064915,-0.17785896984255084,0.5890770751959662,3.8875347219226244,1.541067445677698,-0.05366752582722099
1974-11-01,-0.16865229084002079,2.8787685768031097,0.5478828155681726,-0.08973207010250518,0.04752208094971459,-0.7497626445708827,-9.209952344400872,-0.5416259787329575,0.1815637104509957
1974-12-01,-0.7923658203028274,-0.6132258804917305,0.7729544440582402,0.7717926395141331,0.25092040800422327,1.1090016665248048,0.15954171561167774,3.808494959485599,0.3951500448545248
1975-01-01,-2.5284314189452632,3.2217194953985953,-2.4050574479224274,-1.369155547544266,2.4921049275224543,-0.06995354047924399,-6.078151147277524,-3.9191636258871663,0.992498078804494
1975-02-01,1.2199623900372225,-3.5965940452227727,1.5242324781506666,-2.524309160308942,1.632634942462558,-1.629090738141141,-2.0231125081223884,1.7525858469544353,-0.3366147119442306
